tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,12,8,6,0
before_raw_cswitch_A,0,12,9,-1,0
before_raw_cswitch_A,0,12,10,0,0
before_raw_cswitch_A,0,12,11,-3,0
before_raw_cswitch_A,0,12,12,1,0
before_raw_cswitch_A,0,12,13,-10,0
before_raw_cswitch_A,0,12,14,6,0
before_raw_cswitch_A,0,12,15,-12,0
before_raw_cswitch_A,0,12,16,-3,0
before_raw_cswitch_A,0,12,17,-15,0
before_raw_cswitch_A,0,12,18,-9,0
before_raw_cswitch_A,0,12,19,0,0
before_raw_cswitch_A,0,12,20,-4,0
before_raw_cswitch_A,0,12,21,14,0
before_raw_cswitch_A,0,12,22,8,0
before_raw_cswitch_A,0,12,23,-4,0
before_raw_cswitch_A,0,12,24,-5,0
before_raw_cswitch_A,0,12,25,-15,0
before_raw_cswitch_A,0,12,26,-4,0
before_raw_cswitch_A,0,12,27,-2,0
before_raw_cswitch_A,0,12,28,-9,0
before_raw_cswitch_A,0,12,29,0,0
before_raw_cswitch_A,0,12,30,8,0
before_raw_cswitch_A,0,12,31,-3,0
before_raw_cswitch_A,0,13,0,9,0
before_raw_cswitch_A,0,13,1,11,0
before_raw_cswitch_A,0,13,2,1,0
before_raw_cswitch_A,0,13,3,5,0
before_raw_cswitch_A,0,13,4,-1,0
before_raw_cswitch_A,0,13,5,5,0
before_raw_cswitch_A,0,13,6,13,0
before_raw_cswitch_A,0,13,7,15,0
before_raw_cswitch_A,0,13,8,9,0
before_raw_cswitch_A,0,13,9,-4,0
before_raw_cswitch_A,0,13,10,6,0
before_raw_cswitch_A,0,13,11,17,0
before_raw_cswitch_A,0,13,12,0,0
before_raw_cswitch_A,0,13,13,9,0
before_raw_cswitch_A,0,13,14,-2,0
before_raw_cswitch_A,0,13,15,10,0
before_raw_cswitch_A,0,13,16,10,0
before_raw_cswitch_A,0,13,17,9,0
before_raw_cswitch_A,0,13,18,18,0
before_raw_cswitch_A,0,13,19,12,0
before_raw_cswitch_A,0,13,20,5,0
before_raw_cswitch_A,0,13,21,24,0
before_raw_cswitch_A,0,13,22,1,0
before_raw_cswitch_A,0,13,23,-1,0
before_raw_cswitch_A,0,13,24,14,0
before_raw_cswitch_A,0,13,25,0,0
before_raw_cswitch_A,0,13,26,1,0
before_raw_cswitch_A,0,13,27,0,0
before_raw_cswitch_A,0,13,28,8,0
before_raw_cswitch_A,0,13,29,17,0
before_raw_cswitch_A,0,13,30,4,0
before_raw_cswitch_A,0,13,31,2,0
before_raw_cswitch_A,0,14,0,-9,0
before_raw_cswitch_A,0,14,1,12,0
before_raw_cswitch_A,0,14,2,6,0
before_raw_cswitch_A,0,14,3,2,0
before_raw_cswitch_A,0,14,4,-3,0
before_raw_cswitch_A,0,14,5,-5,0
before_raw_cswitch_A,0,14,6,9,0
before_raw_cswitch_A,0,14,7,-4,0
