tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,9,11,-21,0
before_raw_cswitch_A,0,9,12,22,0
before_raw_cswitch_A,0,9,13,15,0
before_raw_cswitch_A,0,9,14,-11,0
before_raw_cswitch_A,0,9,15,6,0
before_raw_cswitch_A,0,9,16,16,0
before_raw_cswitch_A,0,9,17,-44,0
before_raw_cswitch_A,0,9,18,3,0
before_raw_cswitch_A,0,9,19,13,0
before_raw_cswitch_A,0,9,20,8,0
before_raw_cswitch_A,0,9,21,28,0
before_raw_cswitch_A,0,9,22,1,0
before_raw_cswitch_A,0,9,23,-14,0
before_raw_cswitch_A,0,9,24,6,0
before_raw_cswitch_A,0,9,25,9,0
before_raw_cswitch_A,0,9,26,-4,0
before_raw_cswitch_A,0,9,27,17,0
before_raw_cswitch_A,0,9,28,-10,0
before_raw_cswitch_A,0,9,29,2,0
before_raw_cswitch_A,0,9,30,1,0
before_raw_cswitch_A,0,9,31,-7,0
before_raw_cswitch_A,0,9,32,-24,0
before_raw_cswitch_A,0,9,33,-8,0
before_raw_cswitch_A,0,9,34,34,0
before_raw_cswitch_A,0,9,35,0,0
before_raw_cswitch_A,0,9,36,-18,0
before_raw_cswitch_A,0,9,37,-5,0
before_raw_cswitch_A,0,9,38,18,0
before_raw_cswitch_A,0,9,39,-19,0
before_raw_cswitch_A,0,9,40,18,0
