tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_A,0,15,11,8759,0
before_raw_cswitch_A,0,15,12,-79241,0
before_raw_cswitch_A,0,15,13,-234441,0
before_raw_cswitch_A,0,15,14,-109255,0
before_raw_cswitch_A,0,15,15,98779,0
before_raw_cswitch_A,0,15,16,109431,0
before_raw_cswitch_A,0,15,17,-107391,0
before_raw_cswitch_A,0,15,18,-10982,0
before_raw_cswitch_A,0,15,19,55551,0
before_raw_cswitch_A,0,15,20,160545,0
before_raw_cswitch_A,0,15,21,94458,0
before_raw_cswitch_A,0,15,22,20408,0
before_raw_cswitch_A,0,15,23,82682,0
before_raw_cswitch_A,0,15,24,-59936,0
before_raw_cswitch_A,0,15,25,-194237,0
before_raw_cswitch_A,0,15,26,53764,0
before_raw_cswitch_A,0,15,27,48999,0
before_raw_cswitch_A,0,15,28,118603,0
before_raw_cswitch_A,0,15,29,-146336,0
before_raw_cswitch_A,0,15,30,29940,0
before_raw_cswitch_A,0,15,31,152497,0
before_raw_cswitch_B,0,16,0,49672,0
before_raw_cswitch_B,0,16,1,71099,0
before_raw_cswitch_B,0,16,2,226677,0
before_raw_cswitch_B,0,16,3,-206965,0
before_raw_cswitch_B,0,16,4,16792,0
before_raw_cswitch_B,0,16,5,121694,0
before_raw_cswitch_B,0,16,6,6305,0
before_raw_cswitch_B,0,16,7,98179,0
before_raw_cswitch_B,0,16,8,-52465,0
before_raw_cswitch_B,0,16,9,41410,0
before_raw_cswitch_B,0,16,10,-79056,0
before_raw_cswitch_B,0,16,11,8759,0
before_raw_cswitch_B,0,16,12,-79241,0
before_raw_cswitch_B,0,16,13,-234441,0
before_raw_cswitch_B,0,16,14,-109255,0
before_raw_cswitch_B,0,16,15,98779,0
before_raw_cswitch_B,0,16,16,109431,0
before_raw_cswitch_B,0,16,17,-107391,0
before_raw_cswitch_B,0,16,18,-10982,0
before_raw_cswitch_B,0,16,19,55551,0
before_raw_cswitch_B,0,16,20,160545,0
before_raw_cswitch_B,0,16,21,94458,0
before_raw_cswitch_B,0,16,22,20408,0
before_raw_cswitch_B,0,16,23,82682,0
before_raw_cswitch_B,0,16,24,-59936,0
before_raw_cswitch_B,0,16,25,-194237,0
before_raw_cswitch_B,0,16,26,53764,0
before_raw_cswitch_B,0,16,27,48999,0
before_raw_cswitch_B,0,16,28,118603,0
before_raw_cswitch_B,0,16,29,-146336,0
before_raw_cswitch_B,0,16,30,29940,0
before_raw_cswitch_B,0,16,31,152497,0
before_raw_cswitch_B,0,17,0,49672,0
